both,AAVEUSDT,1719823045529.7239,1719823045361,"[[['98.68', '0.74'], ['98.67', '16.09'], ['98.66', '21.05'], ['98.65', '38.24'], ['98.64', '103.96']], [['98.74', '4.82'], ['98.73', '4.75'], ['98.72', '10.25'], ['98.71', '6'], ['98.7', '0.18']]]"
both,FILUSDT,1719823045585.3171,1719823045506,"[[['4.474', '333.9'], ['4.473', '751'], ['4.472', '4092.1'], ['4.471', '5758'], ['4.47', '11922.3']], [['4.479', '9793.7'], ['4.478', '8942.3'], ['4.477', '7897.9'], ['4.476', '5726.8'], ['4.475', '3326.2']]]"
both,XTZUSDT,1719823045641.578,1719823045547,"[[['0.7984', '16.4'], ['0.7983', '923.2'], ['0.7982', '1820.1'], ['0.7981', '1702.5'], ['0.798', '1688.1']], [['0.799', '1622.4'], ['0.7989', '3105.8'], ['0.7988', '870'], ['0.7987', '1122.5'], ['0.7986', '1244.3']]]"
both,ALGOUSDT,1719823045698.008,1719823045469,"[[['0.147', '123609.8'], ['0.1469', '255797.7'], ['0.1468', '448890.1'], ['0.1467', '476496.1'], ['0.1466', '385991.5']], [['0.1475', '299761.3'], ['0.1474', '241424.9'], ['0.1473', '166760.3'], ['0.1472', '209361.5'], ['0.1471', '121204.5']]]"
both,COMPUSDT,1719823045744.4438,1719823045647,"[[['49.84', '8.53'], ['49.83', '45.43'], ['49.82', '43.44'], ['49.81', '103.86'], ['49.8', '89.52']], [['49.89', '79.31'], ['49.88', '48.62'], ['49.87', '18.78'], ['49.86', '26.16'], ['49.85', '21.68']]]"
both,ATOMUSDT,1719823045796.229,1719823045669,"[[['6.78', '383.5'], ['6.779', '720.2'], ['6.778', '890.1'], ['6.777', '1121'], ['6.776', '1439.1']], [['6.785', '1410.1'], ['6.784', '2385.6'], ['6.783', '1856.5'], ['6.782', '591.1'], ['6.781', '77.8']]]"
both,NEOUSDT,1719823045848.401,1719823045704,"[[['11.528', '11.4'], ['11.527', '219.56'], ['11.526', '286.79'], ['11.525', '60.97'], ['11.524', '46.06']], [['11.534', '19.83'], ['11.533', '72.08'], ['11.532', '4.99'], ['11.531', '57.71'], ['11.53', '1.9']]]"
both,MKRUSDT,1719823045902.8079,1719823045739,"[[['2625.9', '0.205'], ['2625.6', '0.082'], ['2625.5', '0.196'], ['2625.4', '0.287'], ['2625.3', '0.464']], [['2627', '0.126'], ['2626.9', '0.017'], ['2626.8', '0.003'], ['2626.6', '0.019'], ['2626.5', '0.263']]]"
both,YFIUSDT,1719823045953.26,1719823045869,"[[['6311', '0.0025'], ['6310', '0.0008'], ['6309', '0.0414'], ['6308', '0.3109'], ['6307', '0.3421']], [['6316', '0.2869'], ['6315', '0.341'], ['6314', '0.1581'], ['6313', '0.1661'], ['6312', '0.1523']]]"
both,SNXUSDT,1719823046010.867,1719823045842,"[[['2.044', '943.4'], ['2.043', '5683.2'], ['2.042', '8212.9'], ['2.041', '14879.7'], ['2.04', '5540.7']], [['2.049', '7897.2'], ['2.048', '6646.7'], ['2.047', '6630.4'], ['2.046', '7554'], ['2.045', '2335.8']]]"
both,CROUSDT,1719823046063.957,1719823045815,"[[['0.0927', '162'], ['0.09269', '620'], ['0.09268', '81'], ['0.09267', '81'], ['0.09266', '1456']], [['0.09277', '1995'], ['0.09276', '1995'], ['0.09275', '81'], ['0.09273', '2750'], ['0.09272', '2825']]]"
both,SOLUSDT,1719823046107.741,1719823046007,"[[['147.52', '39.4'], ['147.51', '71.1'], ['147.5', '107.6'], ['147.49', '79.5'], ['147.48', '421.3']], [['147.57', '731.9'], ['147.56', '664.9'], ['147.55', '250.6'], ['147.54', '450.5'], ['147.53', '332.3']]]"
both,DASHUSDT,1719823046159.8699,1719823046042,"[[['24.46', '22.28'], ['24.45', '62.4'], ['24.44', '152.26'], ['24.43', '264.5'], ['24.42', '450.25']], [['24.51', '291.5'], ['24.5', '209.87'], ['24.49', '152.99'], ['24.48', '133.97'], ['24.47', '16.16']]]"
both,ZECUSDT,1719823046209.9841,1719823046115,"[[['20.69', '0.11'], ['20.68', '26.8'], ['20.67', '128.5'], ['20.66', '214.34'], ['20.65', '219.04']], [['20.74', '119.67'], ['20.73', '414.52'], ['20.72', '233.92'], ['20.71', '208.4'], ['20.7', '55.77']]]"
